"ID","item"
"46706041567","fish"
"46706041567","milk"
"46706041567","water"
"46706041567","rice"
"46706041568","fish"
"46706041568","rice"
"46706041568","water"
"46706041568","milk"
"46706041568","butter"
"46706041568","coffee"
"46706041568","pasta"
"46706041569","chicken"
"46706041569","milk"
"46706041569","butter"
"46706041569","red meat"
"46706041569","yoghurt"
"46706041569","potatoes"
"46706041570","minced meat"
"46706041570","water"
"46706041571","butter"
"46706041571","minced meat"
"46706041571","pasta"
"46706041571","soda"
"46706041571","juice"
"46706041571","potatoes"
"46706041572","fish"
"46706041572","red meat"
"46706041572","butter"
"46706041572","tea"
"46706041572","chicken"
"46706041572","milk"
"46706041572","water"
"46706041572","pasta"
"46706041572","ice cream"
"46706041572","rice"
"46706041573","chicken"
"46706041573","coffee"
"46706041573","butter"
"46706041573","potatoes"
"46706041573","milk"
"46706041574","beer"
"46706041574","milk"
"46706041574","chicken"
"46706041574","ice cream"
"46706041575","butter"
"46706041575","milk"
"46706041575","coffee"
"46706041575","red meat"
"46706041575","juice"
"46706041575","yoghurt"
"46706041575","rice"
"46706041575","water"
"46706041575","potatoes"
"46706041576","coffee"
"46706041576","fish"
"46706041576","yoghurt"
"46706041577","red meat"
"46706041577","soda"
"46706041577","chicken"
"46706041577","butter"
"46706041577","rice"
"46706041577","milk"
"46706041577","pasta"
"46706041578","chicken"
"46706041578","milk"
"46706041578","coffee"
"46706041579","juice"
"46706041579","chicken"
"46706041579","yoghurt"
"46706041580","chicken"
"46706041580","coffee"
"46706041580","red meat"
"46706041580","pasta"
"46706041580","fish"
"46706041580","ice cream"
"46706041580","rice"
"46706041580","potatoes"
"46706041581","water"
"46706041581","fish"
"46706041581","tea"
"46706041581","soda"
"46706041581","butter"
"46706041581","beer"
"46706041581","coffee"
"46706041582","coffee"
"46706041582","fish"
"46706041582","butter"
"46706041582","red meat"
"46706041582","juice"
"46706041582","ice cream"
"46706041582","soda"
"46706041583","milk"
"46706041583","red meat"
"46706041583","water"
"46706041583","minced meat"
"46706041583","coffee"
"46706041583","potatoes"
"46706041583","pasta"
"46706041584","beer"
"46706041584","red meat"
"46706041584","butter"
"46706041585","fish"
"46706041585","minced meat"
"46706041585","coffee"
"46706041586","milk"
"46706041586","fish"
"46706041586","pasta"
"46706041586","butter"
"46706041586","potatoes"
"46706041587","minced meat"
"46706041587","red meat"
"46706041587","chicken"
"46706041587","butter"
"46706041587","juice"
"46706041587","rice"
"46706041587","potatoes"
"46706041588","tea"
"46706041588","water"
"46706041588","milk"
"46706041588","pasta"
"46706041588","butter"
"46706041588","red meat"
"46706041588","minced meat"
"46706041588","fish"
"46706041588","rice"
"46706041589","pasta"
"46706041589","red meat"
"46706041589","chicken"
"46706041589","soda"
"46706041589","ice cream"
"46706041589","milk"
"46706041590","minced meat"
"46706041590","milk"
"46706041590","water"
"46706041590","red meat"
"46706041590","coffee"
"46706041590","pasta"
"46706041590","soda"
"46706041590","ice cream"
"46706041591","coffee"
"46706041591","milk"
"46706041591","fish"
"46706041592","water"
"46706041592","chicken"
"46706041592","pasta"
"46706041592","fish"
"46706041592","yoghurt"
"46706041593","milk"
"46706041593","red meat"
"46706041593","tea"
"46706041593","water"
"46706041593","coffee"
"46706041594","chicken"
"46706041594","tea"
"46706041594","rice"
"46706041594","potatoes"
"46706041595","rice"
"46706041595","ice cream"
"46706041595","juice"
"46706041595","coffee"
"46706041595","potatoes"
"46706041595","fish"
"46706041596","red meat"
"46706041596","butter"
"46706041596","minced meat"
"46706041596","chicken"
"46706041596","rice"
"46706041596","soda"
"46706041597","minced meat"
"46706041597","juice"
"46706041597","water"
"46706041597","rice"
"46706041597","milk"
"46706041597","coffee"
"46706041598","water"
"46706041598","rice"
"46706041598","minced meat"
"46706041598","milk"
"46706041599","fish"
"46706041599","beer"
"46706041599","milk"
"46706041599","potatoes"
"46706041599","yoghurt"
"46706041599","rice"
"46706041600","pasta"
"46706041600","milk"
"46706041600","minced meat"
"46706041600","chicken"
"46706041600","red meat"
"46706041601","pasta"
"46706041601","red meat"
"46706041601","soda"
"46706041601","milk"
"46706041601","tea"
"46706041601","beer"
"46706041601","rice"
"46706041601","yoghurt"
"46706041601","ice cream"
"46706041602","milk"
"46706041602","red meat"
"46706041602","fish"
"46706041602","soda"
"46706041602","coffee"
"46706041602","rice"
"46706041603","rice"
"46706041603","butter"
"46706041603","water"
"46706041603","chicken"
"46706041603","yoghurt"
"46706041604","water"
"46706041604","milk"
"46706041604","coffee"
"46706041604","pasta"
"46706041604","chicken"
"46706041604","juice"
"46706041604","soda"
"46706041604","butter"
"46706041604","ice cream"
"46706041604","rice"
"46706041605","water"
"46706041605","milk"
"46706041605","fish"
"46706041605","chicken"
"46706041606","soda"
"46706041606","coffee"
"46706041606","butter"
"46706041607","water"
"46706041607","butter"
"46706041607","coffee"
"46706041607","fish"
"46706041607","pasta"
"46706041608","soda"
"46706041608","butter"
"46706041608","fish"
"46706041609","red meat"
"46706041609","soda"
"46706041609","milk"
"46706041610","chicken"
"46706041610","potatoes"
"46706041610","red meat"
"46706041610","soda"
"46706041610","beer"
"46706041610","pasta"
"46706041610","butter"
"46706041610","rice"
"46706041611","red meat"
"46706041611","ice cream"
"46706041611","milk"
"46706041611","butter"
"46706041611","fish"
"46706041611","rice"
"46706041611","potatoes"
"46706041612","water"
"46706041612","fish"
"46706041612","chicken"
"46706041612","minced meat"
"46706041612","red meat"
"46706041612","pasta"
"46706041612","coffee"
"46706041613","juice"
"46706041613","rice"
"46706041613","chicken"
"46706041613","butter"
"46706041613","ice cream"
"46706041613","water"
"46706041613","potatoes"
"46706041613","minced meat"
"46706041614","chicken"
"46706041614","water"
"46706041614","fish"
"46706041615","red meat"
"46706041615","ice cream"
"46706041615","minced meat"
"46706041615","potatoes"
"46706041615","chicken"
"46706041615","tea"
"46706041615","milk"
"46706041616","water"
"46706041616","fish"
"46706041616","red meat"
"46706041616","rice"
"46706041616","ice cream"
"46706041616","yoghurt"
"46706041617","butter"
"46706041617","fish"
"46706041617","chicken"
"46706041617","minced meat"
"46706041617","rice"
"46706041618","pasta"
"46706041618","fish"
"46706041618","water"
"46706041618","milk"
"46706041618","ice cream"
"46706041618","coffee"
"46706041619","minced meat"
"46706041619","coffee"
"46706041619","beer"
"46706041619","butter"
"46706041619","tea"
"46706041619","chicken"
"46706041620","water"
"46706041620","fish"
"46706041620","potatoes"
"46706041620","milk"
"46706041620","red meat"
"46706041620","coffee"
"46706041620","pasta"
"46706041620","minced meat"
"46706041621","ice cream"
"46706041621","coffee"
"46706041621","rice"
"46706041621","chicken"
"46706041621","water"
"46706041621","minced meat"
"46706041621","juice"
"46706041621","milk"
"46706041622","milk"
"46706041622","rice"
"46706041622","pasta"
"46706041622","chicken"
"46706041622","red meat"
"46706041623","coffee"
"46706041623","fish"
"46706041623","soda"
"46706041623","red meat"
"46706041623","tea"
"46706041624","minced meat"
"46706041624","rice"
"46706041624","milk"
"46706041624","yoghurt"
"46706041624","fish"
"46706041624","soda"
"46706041624","butter"
"46706041625","milk"
"46706041625","soda"
"46706041625","rice"
"46706041626","fish"
"46706041626","chicken"
"46706041626","butter"
"46706041626","milk"
"46706041626","potatoes"
"46706041626","minced meat"
"46706041626","rice"
"46706041627","water"
"46706041627","potatoes"
"46706041627","juice"
"46706041627","milk"
"46706041627","butter"
"46706041627","red meat"
"46706041627","coffee"
"46706041627","tea"
"46706041628","milk"
"46706041628","juice"
"46706041628","coffee"
"46706041628","red meat"
"46706041628","pasta"
"46706041628","minced meat"
"46706041628","chicken"
"46706041628","potatoes"
"46706041628","rice"
"46706041629","fish"
"46706041629","milk"
"46706041629","pasta"
"46706041629","potatoes"
"46706041629","juice"
"46706041629","minced meat"
"46706041629","water"
"46706041629","soda"
"46706041629","rice"
"46706041630","butter"
"46706041630","coffee"
"46706041630","soda"
"46706041630","pasta"
"46706041631","milk"
"46706041631","ice cream"
"46706041631","potatoes"
"46706041631","fish"
"46706041632","fish"
"46706041632","minced meat"
"46706041632","potatoes"
"46706041632","butter"
"46706041632","rice"
"46706041633","coffee"
"46706041633","rice"
"46706041633","butter"
"46706041633","chicken"
"46706041633","fish"
"46706041633","beer"
"46706041633","water"
"46706041634","butter"
"46706041634","chicken"
"46706041634","minced meat"
"46706041634","rice"
"46706041634","coffee"
"46706041634","milk"
"46706041634","water"
"46706041634","potatoes"
"46706041635","red meat"
"46706041635","pasta"
"46706041635","yoghurt"
"46706041635","beer"
"46706041635","coffee"
"46706041635","fish"
"46706041635","minced meat"
"46706041635","potatoes"
"46706041635","ice cream"
"46706041635","milk"
"46706041636","chicken"
"46706041636","pasta"
"46706041636","milk"
"46706041636","soda"
"46706041636","fish"
"46706041637","rice"
"46706041637","milk"
"46706041637","ice cream"
"46706041638","milk"
"46706041638","water"
"46706041638","minced meat"
"46706041638","ice cream"
"46706041639","pasta"
"46706041639","tea"
"46706041639","coffee"
"46706041639","milk"
"46706041639","rice"
"46706041639","minced meat"
"46706041639","soda"
"46706041639","chicken"
"46706041639","butter"
"46706041639","yoghurt"
"46706041640","milk"
"46706041640","fish"
"46706041640","pasta"
"46706041640","rice"
"46706041641","chicken"
"46706041641","potatoes"
"46706041641","minced meat"
"46706041641","milk"
"46706041641","butter"
"46706041641","pasta"
"46706041642","water"
"46706041642","soda"
"46706041642","milk"
"46706041642","ice cream"
"46706041643","fish"
"46706041643","butter"
"46706041643","water"
"46706041643","yoghurt"
"46706041644","water"
"46706041644","minced meat"
"46706041644","chicken"
"46706041644","soda"
"46706041644","potatoes"
"46706041644","butter"
"46706041644","coffee"
"46706041645","beer"
"46706041645","red meat"
"46706041645","butter"
"46706041645","rice"
"46706041645","ice cream"
"46706041646","soda"
"46706041646","milk"
"46706041646","chicken"
"46706041646","rice"
"46706041646","water"
"46706041646","fish"
"46706041646","butter"
"46706041646","ice cream"
"46706041647","minced meat"
"46706041647","butter"
"46706041647","juice"
"46706041647","water"
"46706041647","chicken"
"46706041647","red meat"
"46706041647","rice"
"46706041648","milk"
"46706041648","chicken"
"46706041648","minced meat"
"46706041648","red meat"
"46706041648","potatoes"
"46706041648","beer"
"46706041648","rice"
"46706041649","milk"
"46706041649","soda"
"46706041649","pasta"
"46706041649","water"
"46706041650","coffee"
"46706041650","butter"
"46706041650","milk"
"46706041650","water"
"46706041651","water"
"46706041651","pasta"
"46706041651","butter"
"46706041651","chicken"
"46706041651","milk"
"46706041651","rice"
"46706041652","red meat"
"46706041652","beer"
"46706041652","minced meat"
"46706041652","tea"
"46706041652","potatoes"
"46706041653","rice"
"46706041653","red meat"
"46706041653","fish"
"46706041653","water"
"46706041653","potatoes"
"46706041653","milk"
"46706041653","minced meat"
"46706041653","beer"
"46706041654","rice"
"46706041654","tea"
"46706041654","pasta"
"46706041654","red meat"
"46706041654","butter"
"46706041654","coffee"
"46706041654","ice cream"
"46706041655","milk"
"46706041655","water"
"46706041655","juice"
"46706041655","coffee"
"46706041655","pasta"
"46706041656","butter"
"46706041656","red meat"
"46706041656","coffee"
"46706041656","tea"
"46706041656","chicken"
"46706041656","pasta"
"46706041656","soda"
"46706041656","milk"
"46706041657","red meat"
"46706041657","coffee"
"46706041657","fish"
"46706041657","milk"
"46706041657","rice"
"46706041658","milk"
"46706041658","soda"
"46706041658","pasta"
"46706041658","water"
"46706041658","rice"
"46706041658","coffee"
"46706041658","ice cream"
"46706041658","butter"
"46706041659","red meat"
"46706041659","beer"
"46706041659","milk"
"46706041660","potatoes"
"46706041660","fish"
"46706041660","butter"
"46706041660","yoghurt"
"46706041660","milk"
"46706041660","chicken"
"46706041660","pasta"
"46706041661","pasta"
"46706041661","milk"
"46706041661","butter"
"46706041661","soda"
"46706041661","fish"
"46706041662","red meat"
"46706041662","water"
"46706041662","pasta"
"46706041662","soda"
"46706041662","rice"
"46706041662","butter"
"46706041663","water"
"46706041663","coffee"
"46706041663","fish"
"46706041664","soda"
"46706041664","chicken"
"46706041664","coffee"
"46706041664","milk"
"46706041664","rice"
"46706041664","red meat"
"46706041665","chicken"
"46706041665","coffee"
"46706041665","milk"
"46706041665","potatoes"
"46706041665","fish"
"46706041665","ice cream"
"46706041665","yoghurt"
"46706041666","milk"
"46706041666","fish"
"46706041666","rice"
"46706041666","water"
"46706041666","butter"
"46706041666","pasta"
"46706041666","beer"
"46706041667","red meat"
"46706041667","water"
"46706041667","milk"
"46706041668","coffee"
"46706041668","butter"
"46706041668","red meat"
"46706041668","pasta"
"46706041668","milk"
"46706041668","soda"
"46706041668","fish"
"46706041669","fish"
"46706041669","yoghurt"
"46706041669","water"
"46706041669","pasta"
"46706041669","chicken"
"46706041670","fish"
"46706041670","red meat"
"46706041670","milk"
"46706041670","rice"
"46706041670","potatoes"
"46706041670","butter"
"46706041670","coffee"
"46706041670","pasta"
"46706041671","chicken"
"46706041671","water"
"46706041671","minced meat"
"46706041671","milk"
"46706041671","red meat"
"46706041671","ice cream"
"46706041672","red meat"
"46706041672","rice"
"46706041672","milk"
"46706041673","beer"
"46706041673","minced meat"
"46706041673","pasta"
"46706041673","rice"
"46706041673","butter"
"46706041673","milk"
"46706041673","red meat"
"46706041673","fish"
"46706041673","yoghurt"
"46706041674","rice"
"46706041674","chicken"
"46706041674","coffee"
"46706041674","fish"
"46706041674","yoghurt"
"46706041675","chicken"
"46706041675","coffee"
"46706041675","milk"
"46706041675","rice"
"46706041675","water"
"46706041675","beer"
"46706041675","fish"
"46706041675","pasta"
"46706041675","yoghurt"
"46706041675","potatoes"
"46706041676","fish"
"46706041676","butter"
"46706041676","coffee"
"46706041676","chicken"
"46706041676","potatoes"
"46706041676","milk"
"46706041676","pasta"
"46706041676","ice cream"
"46706041676","rice"
"46706041677","chicken"
"46706041677","rice"
"46706041677","pasta"
"46706041677","fish"
"46706041677","potatoes"
"46706041678","water"
"46706041678","coffee"
"46706041678","milk"
"46706041678","yoghurt"
"46706041678","fish"
"46706041678","pasta"
"46706041678","rice"
"46706041679","coffee"
"46706041679","soda"
"46706041679","rice"
"46706041679","milk"
"46706041680","juice"
"46706041680","milk"
"46706041680","rice"
"46706041680","pasta"
"46706041680","soda"
"46706041680","yoghurt"
"46706041680","fish"
"46706041680","butter"
"46706041681","milk"
"46706041681","potatoes"
"46706041681","chicken"
"46706041682","minced meat"
"46706041682","chicken"
"46706041682","pasta"
"46706041682","fish"
"46706041682","butter"
"46706041682","rice"
"46706041683","soda"
"46706041683","fish"
"46706041683","milk"
"46706041683","potatoes"
"46706041683","water"
"46706041683","yoghurt"
"46706041683","rice"
"46706041684","minced meat"
"46706041684","butter"
"46706041684","pasta"
"46706041685","rice"
"46706041685","water"
"46706041685","red meat"
"46706041685","minced meat"
"46706041685","potatoes"
"46706041686","pasta"
"46706041686","fish"
"46706041686","rice"
"46706041686","butter"
"46706041686","chicken"
"46706041687","milk"
"46706041687","fish"
"46706041687","chicken"
"46706041687","butter"
"46706041687","rice"
"46706041687","water"
"46706041687","coffee"
"46706041687","red meat"
"46706041688","coffee"
"46706041688","fish"
"46706041688","tea"
"46706041688","water"
"46706041688","milk"
"46706041689","rice"
"46706041689","water"
"46706041689","milk"
"46706041689","butter"
"46706041689","coffee"
"46706041689","chicken"
"46706041690","red meat"
"46706041690","fish"
"46706041690","ice cream"
"46706041690","chicken"
"46706041690","water"
"46706041690","butter"
"46706041690","rice"
"46706041691","yoghurt"
"46706041691","juice"
"46706041691","red meat"
"46706041691","tea"
"46706041691","butter"
"46706041691","fish"
"46706041691","soda"
"46706041691","minced meat"
"46706041691","milk"
"46706041692","fish"
"46706041692","potatoes"
"46706041692","soda"
"46706041692","juice"
"46706041692","milk"
"46706041692","rice"
"46706041692","chicken"
"46706041692","water"
"46706041692","ice cream"
"46706041692","pasta"
"46706041693","rice"
"46706041693","tea"
"46706041693","fish"
"46706041693","ice cream"
"46706041694","chicken"
"46706041694","fish"
"46706041694","butter"
"46706041694","water"
"46706041694","red meat"
"46706041694","coffee"
"46706041694","milk"
"46706041694","rice"
"46706041695","potatoes"
"46706041695","ice cream"
"46706041695","beer"
"46706041695","coffee"
"46706041695","chicken"
"46706041695","rice"
"46706041695","butter"
"46706041695","soda"
"46706041696","tea"
"46706041696","milk"
"46706041696","butter"
"46706041696","water"
"46706041696","potatoes"
"46706041696","red meat"
"46706041696","chicken"
"46706041696","yoghurt"
"46706041697","pasta"
"46706041697","butter"
"46706041697","coffee"
"46706041697","water"
"46706041697","red meat"
"46706041697","rice"
"46706041698","milk"
"46706041698","water"
"46706041698","potatoes"
"46706041698","red meat"
"46706041698","chicken"
"46706041698","fish"
"46706041698","butter"
"46706041698","coffee"
"46706041699","butter"
"46706041699","milk"
"46706041699","water"
"46706041699","coffee"
"46706041699","fish"
"46706041699","red meat"
"46706041699","potatoes"
"46706041699","rice"
"46706041699","minced meat"
"46706041700","butter"
"46706041700","red meat"
"46706041700","rice"
"46706041700","soda"
"46706041701","pasta"
"46706041701","coffee"
"46706041701","milk"
"46706041701","red meat"
"46706041701","soda"
"46706041702","water"
"46706041702","milk"
"46706041702","fish"
"46706041703","red meat"
"46706041703","butter"
"46706041703","fish"
"46706041703","water"
"46706041703","pasta"
"46706041703","potatoes"
"46706041704","chicken"
"46706041704","coffee"
"46706041704","water"
"46706041704","soda"
"46706041705","pasta"
"46706041705","rice"
"46706041705","chicken"
"46706041705","water"
"46706041705","yoghurt"
"46706041705","minced meat"
"46706041705","fish"
"46706041705","butter"
"46706041706","red meat"
"46706041706","water"
"46706041706","rice"
"46706041706","milk"
"46706041706","coffee"
"46706041706","butter"
"46706041707","coffee"
"46706041707","chicken"
"46706041707","butter"
"46706041707","minced meat"
"46706041707","fish"
"46706041707","milk"
"46706041708","chicken"
"46706041708","rice"
"46706041708","minced meat"
"46706041708","pasta"
"46706041709","soda"
"46706041709","rice"
"46706041709","coffee"
"46706041709","milk"
"46706041709","butter"
"46706041709","tea"
"46706041709","water"
"46706041709","chicken"
"46706041709","pasta"
"46706041710","butter"
"46706041710","milk"
"46706041710","fish"
"46706041710","red meat"
"46706041710","pasta"
"46706041710","rice"
"46706041710","ice cream"
"46706041711","milk"
"46706041711","red meat"
"46706041711","pasta"
"46706041712","fish"
"46706041712","milk"
"46706041712","pasta"
"46706041712","minced meat"
"46706041712","beer"
"46706041712","potatoes"
"46706041713","pasta"
"46706041713","coffee"
"46706041713","fish"
"46706041713","rice"
"46706041713","butter"
"46706041713","milk"
"46706041713","beer"
"46706041714","fish"
"46706041714","butter"
"46706041714","coffee"
"46706041714","red meat"
"46706041714","milk"
"46706041714","pasta"
"46706041715","minced meat"
"46706041715","milk"
"46706041715","pasta"
"46706041715","fish"
"46706041715","water"
"46706041715","red meat"
"46706041715","coffee"
"46706041715","tea"
"46706041715","butter"
"46706041716","potatoes"
"46706041716","pasta"
"46706041716","rice"
"46706041716","minced meat"
"46706041716","butter"
"46706041716","chicken"
"46706041716","soda"
"46706041716","tea"
"46706041716","ice cream"
"46706041717","rice"
"46706041717","milk"
"46706041717","butter"
"46706041718","milk"
"46706041718","soda"
"46706041718","tea"
"46706041718","butter"
"46706041718","juice"
"46706041718","yoghurt"
"46706041719","ice cream"
"46706041719","yoghurt"
"46706041719","fish"
"46706041719","soda"
"46706041719","milk"
"46706041720","milk"
"46706041720","coffee"
"46706041720","fish"
"46706041720","yoghurt"
"46706041720","rice"
"46706041721","butter"
"46706041721","rice"
"46706041721","water"
"46706041721","chicken"
"46706041721","milk"
"46706041721","fish"
"46706041721","red meat"
"46706041721","yoghurt"
"46706041722","water"
"46706041722","chicken"
"46706041722","tea"
"46706041722","beer"
"46706041722","butter"
"46706041722","ice cream"
"46706041722","red meat"
"46706041722","coffee"
"46706041722","yoghurt"
"46706041723","chicken"
"46706041723","butter"
"46706041723","water"
"46706041723","fish"
"46706041723","coffee"
"46706041724","soda"
"46706041724","coffee"
"46706041724","yoghurt"
"46706041724","pasta"
"46706041724","milk"
"46706041724","butter"
"46706041724","minced meat"
"46706041725","beer"
"46706041725","rice"
"46706041725","ice cream"
"46706041725","butter"
"46706041725","fish"
"46706041725","chicken"
"46706041725","soda"
"46706041725","coffee"
"46706041725","water"
"46706041725","potatoes"
"46706041726","fish"
"46706041726","milk"
"46706041726","water"
"46706041727","fish"
"46706041727","water"
"46706041727","pasta"
"46706041727","potatoes"
"46706041727","chicken"
"46706041727","coffee"
"46706041727","milk"
"46706041727","ice cream"
"46706041728","fish"
"46706041728","milk"
"46706041728","minced meat"
"46706041729","water"
"46706041729","red meat"
"46706041729","potatoes"
"46706041729","soda"
"46706041730","coffee"
"46706041730","pasta"
"46706041730","fish"
"46706041730","red meat"
"46706041731","tea"
"46706041731","yoghurt"
"46706041731","fish"
"46706041731","red meat"
"46706041731","pasta"
"46706041731","water"
"46706041732","butter"
"46706041732","red meat"
"46706041732","pasta"
"46706041732","tea"
"46706041732","coffee"
"46706041732","water"
"46706041732","milk"
"46706041732","yoghurt"
"46706041733","red meat"
"46706041733","yoghurt"
"46706041733","water"
"46706041734","water"
"46706041734","red meat"
"46706041734","chicken"
"46706041735","coffee"
"46706041735","red meat"
"46706041735","butter"
"46706041735","rice"
"46706041736","water"
"46706041736","pasta"
"46706041736","butter"
"46706041736","fish"
"46706041737","water"
"46706041737","rice"
"46706041737","red meat"
"46706041737","milk"
"46706041737","potatoes"
"46706041737","ice cream"
"46706041737","chicken"
"46706041737","pasta"
"46706041738","soda"
"46706041738","milk"
"46706041738","red meat"
"46706041738","water"
"46706041738","chicken"
"46706041738","ice cream"
"46706041739","rice"
"46706041739","minced meat"
"46706041739","butter"
"46706041739","coffee"
"46706041739","ice cream"
"46706041739","milk"
"46706041739","chicken"
"46706041739","yoghurt"
"46706041739","pasta"
"46706041740","fish"
"46706041740","rice"
"46706041740","juice"
"46706041740","water"
"46706041740","chicken"
"46706041740","soda"
"46706041740","pasta"
"46706041740","milk"
"46706041740","butter"
"46706041741","potatoes"
"46706041741","butter"
"46706041741","beer"
"46706041741","minced meat"
"46706041741","milk"
"46706041742","milk"
"46706041742","chicken"
"46706041742","water"
"46706041742","coffee"
"46706041743","pasta"
"46706041743","butter"
"46706041743","rice"
"46706041743","milk"
"46706041743","water"
"46706041743","coffee"
"46706041743","potatoes"
"46706041743","fish"
"46706041744","rice"
"46706041744","coffee"
"46706041744","chicken"
"46706041744","butter"
"46706041744","potatoes"
"46706041744","red meat"
"46706041744","juice"
"46706041744","milk"
"46706041745","milk"
"46706041745","rice"
"46706041746","milk"
"46706041746","chicken"
"46706041746","pasta"
"46706041746","water"
"46706041747","red meat"
"46706041747","water"
"46706041747","fish"
"46706041747","ice cream"
"46706041747","chicken"
"46706041747","beer"
"46706041747","potatoes"
"46706041748","milk"
"46706041748","water"
"46706041748","red meat"
"46706041748","potatoes"
"46706041748","fish"
"46706041748","yoghurt"
"46706041748","butter"
"46706041749","red meat"
"46706041749","ice cream"
"46706041749","milk"
"46706041749","butter"
"46706041749","soda"
"46706041750","milk"
"46706041750","rice"
"46706041750","butter"
"46706041750","potatoes"
"46706041750","yoghurt"
"46706041750","soda"
"46706041751","soda"
"46706041751","red meat"
"46706041751","beer"
"46706041751","chicken"
"46706041751","milk"
"46706041751","coffee"
"46706041751","pasta"
"46706041751","rice"
"46706041751","yoghurt"
"46706041751","butter"
"46706041752","chicken"
"46706041752","coffee"
"46706041752","water"
"46706041752","rice"
"46706041752","ice cream"
"46706041752","fish"
"46706041752","yoghurt"
"46706041752","pasta"
"46706041753","tea"
"46706041753","coffee"
"46706041753","rice"
"46706041753","ice cream"
"46706041754","water"
"46706041754","potatoes"
"46706041754","chicken"
"46706041754","minced meat"
"46706041754","soda"
"46706041754","milk"
"46706041754","pasta"
"46706041754","ice cream"
"46706041755","milk"
"46706041755","minced meat"
"46706041755","coffee"
"46706041756","water"
"46706041756","coffee"
"46706041756","rice"
"46706041756","milk"
"46706041757","minced meat"
"46706041757","juice"
"46706041757","fish"
"46706041758","butter"
"46706041758","red meat"
"46706041758","pasta"
"46706041758","ice cream"
"46706041759","juice"
"46706041759","rice"
"46706041759","red meat"
"46706041759","potatoes"
"46706041760","chicken"
"46706041760","pasta"
"46706041760","milk"
"46706041760","butter"
"46706041760","water"
"46706041760","soda"
"46706041761","butter"
"46706041761","pasta"
"46706041761","water"
"46706041761","fish"
"46706041761","tea"
"46706041762","water"
"46706041762","pasta"
"46706041762","minced meat"
"46706041762","butter"
"46706041763","butter"
"46706041763","pasta"
"46706041763","chicken"
"46706041763","water"
"46706041763","rice"
"46706041763","minced meat"
"46706041763","yoghurt"
"46706041763","milk"
"46706041763","potatoes"
"46706041764","juice"
"46706041764","minced meat"
"46706041764","rice"
"46706041764","fish"
"46706041764","chicken"
"46706041765","milk"
"46706041765","fish"
"46706041765","rice"
"46706041766","milk"
"46706041766","soda"
"46706041766","coffee"
"46706041766","fish"
"46706041766","red meat"
"46706041766","minced meat"
"46706041766","water"
"46706041767","chicken"
"46706041767","red meat"
"46706041767","rice"
"46706041768","fish"
"46706041768","ice cream"
"46706041768","red meat"
"46706041769","milk"
"46706041769","pasta"
"46706041769","chicken"
"46706041769","rice"
"46706041769","butter"
"46706041770","pasta"
"46706041770","milk"
"46706041770","potatoes"
"46706041770","soda"
"46706041770","butter"
"46706041771","milk"
"46706041771","yoghurt"
"46706041771","coffee"
"46706041771","pasta"
"46706041772","coffee"
"46706041772","pasta"
"46706041772","butter"
"46706041772","water"
"46706041773","pasta"
"46706041773","coffee"
"46706041773","milk"
"46706041773","red meat"
"46706041773","rice"
"46706041773","juice"
"46706041773","beer"
"46706041773","tea"
"46706041773","butter"
"46706041774","chicken"
"46706041774","soda"
"46706041774","butter"
"46706041774","fish"
"46706041774","yoghurt"
"46706041774","pasta"
"46706041775","coffee"
"46706041775","potatoes"
"46706041775","soda"
"46706041775","yoghurt"
"46706041776","chicken"
"46706041776","potatoes"
"46706041776","water"
"46706041776","yoghurt"
"46706041776","soda"
"46706041776","minced meat"
"46706041777","coffee"
"46706041777","chicken"
"46706041777","butter"
"46706041777","pasta"
"46706041777","juice"
"46706041777","ice cream"
"46706041777","milk"
"46706041778","soda"
"46706041778","juice"
"46706041778","milk"
"46706041779","coffee"
"46706041779","rice"
"46706041779","chicken"
"46706041779","juice"
"46706041779","fish"
"46706041779","soda"
"46706041779","milk"
"46706041780","chicken"
"46706041780","rice"
"46706041780","milk"
"46706041780","pasta"
"46706041781","fish"
"46706041781","pasta"
"46706041781","ice cream"
"46706041781","red meat"
"46706041782","coffee"
"46706041782","butter"
"46706041782","red meat"
"46706041782","soda"
"46706041782","beer"
"46706041782","fish"
"46706041782","rice"
"46706041783","ice cream"
"46706041783","fish"
"46706041783","coffee"
"46706041783","pasta"
"46706041784","pasta"
"46706041784","milk"
"46706041784","butter"
"46706041784","minced meat"
"46706041784","chicken"
"46706041784","fish"
"46706041784","water"
"46706041785","beer"
"46706041785","fish"
"46706041785","red meat"
"46706041785","water"
"46706041785","yoghurt"
"46706041785","pasta"
"46706041786","chicken"
"46706041786","red meat"
"46706041786","milk"
"46706041786","fish"
"46706041786","soda"
"46706041786","minced meat"
"46706041786","water"
"46706041786","rice"
"46706041787","butter"
"46706041787","fish"
"46706041787","chicken"
"46706041787","pasta"
"46706041787","milk"
"46706041787","potatoes"
"46706041788","chicken"
"46706041788","milk"
"46706041788","coffee"
"46706041788","minced meat"
"46706041788","ice cream"
"46706041789","minced meat"
"46706041789","coffee"
"46706041789","butter"
"46706041789","juice"
"46706041789","water"
"46706041789","milk"
"46706041790","fish"
"46706041790","pasta"
"46706041790","soda"
"46706041790","butter"
"46706041791","milk"
"46706041791","red meat"
"46706041791","coffee"
"46706041791","ice cream"
"46706041791","chicken"
"46706041791","water"
"46706041791","pasta"
"46706041792","juice"
"46706041792","water"
"46706041792","butter"
"46706041792","tea"
